"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.8164620876678e-62,1.75098937635247,0.594,0.111,3.86249610702762e-58,"FCGR3A+ Mono","TNFRSF1B"
2.8098530711959e-61,3.33518354037964,0.274,0.022,3.85343250183806e-57,"FCGR3A+ Mono","EMR2"
4.23331131342333e-61,2.27591613417866,0.48,0.075,5.80556313522876e-57,"FCGR3A+ Mono","UNC119"
1.20373858377469e-59,2.14722649394272,0.531,0.095,1.6508070937886e-55,"FCGR3A+ Mono","LYST"
1.40926774997924e-59,2.03000712759805,0.657,0.147,1.93266979232152e-55,"FCGR3A+ Mono","NAAA"
1.5510702296844e-59,1.2867834569847,1,0.804,2.12713771298919e-55,"FCGR3A+ Mono","ARPC3"
9.52869527428913e-59,2.38056109209002,0.503,0.089,1.30676526991601e-54,"FCGR3A+ Mono","TBXAS1"
1.01448107290408e-58,0.994887326721513,0.994,0.993,1.39125934338065e-54,"FCGR3A+ Mono","ACTB"
3.84034217883279e-58,2.44806784365556,0.377,0.048,5.26664526405129e-54,"FCGR3A+ Mono","AP2A1"
1.59541837942338e-57,2.23720615986106,0.514,0.091,2.18795676554123e-53,"FCGR3A+ Mono","MAPKAPK3"
2.76434391643238e-57,2.29179427253062,0.434,0.066,3.79102124699537e-53,"FCGR3A+ Mono","SLC11A1"
1.66473366074897e-55,1.13110286335299,0.994,0.805,2.28301574235113e-51,"FCGR3A+ Mono","YBX1"
2.65073479228152e-55,2.66742554606598,0.354,0.045,3.63521769413487e-51,"FCGR3A+ Mono","CUX1"
3.05949167843036e-55,2.49742223140918,0.343,0.042,4.1957868877994e-51,"FCGR3A+ Mono","CD300E"
6.64121968972944e-55,2.86655126598815,0.291,0.03,9.10776868249495e-51,"FCGR3A+ Mono","SLC2A6"
1.23142203179118e-54,1.82582480851186,0.897,0.334,1.68877217439842e-50,"FCGR3A+ Mono","PYCARD"
2.17592094235694e-54,2.69871127834411,0.303,0.032,2.98405798034831e-50,"FCGR3A+ Mono","FAM49A"
7.30771227276039e-54,2.08516724505811,0.709,0.214,1.00217966108636e-49,"FCGR3A+ Mono","ASAH1"
2.70023447511262e-53,1.89624810791341,0.806,0.272,3.70310155916944e-49,"FCGR3A+ Mono","ANXA5"
2.15719874427017e-52,0.637679731472756,1,1,2.95838235789211e-48,"FCGR3A+ Mono","TMSB4X"
3.89142434179032e-52,1.39596655376066,0.977,0.459,5.33669934233125e-48,"FCGR3A+ Mono","HLA-DPA1"
5.80982325291425e-52,1.69953273684448,0.794,0.251,7.96759160904661e-48,"FCGR3A+ Mono","CARD16"
6.63020261964279e-52,3.12813999394272,0.314,0.038,9.09265987257812e-48,"FCGR3A+ Mono","RXRA"
7.34247588257927e-52,1.87100367634514,0.754,0.238,1.00694714253692e-47,"FCGR3A+ Mono","CASP1"
9.44782319083495e-52,1.28567084475809,0.989,0.768,1.2956744723911e-47,"FCGR3A+ Mono","S100A6"
1.43926228640543e-51,2.14673675670634,0.44,0.075,1.97380429957641e-47,"FCGR3A+ Mono","ADRBK1"
1.53122255045744e-51,1.60039892543353,0.857,0.315,2.09991860569734e-47,"FCGR3A+ Mono","TKT"
1.5410899703695e-51,1.43798892746336,0.971,0.616,2.11345078536474e-47,"FCGR3A+ Mono","NEAT1"
7.8705829524441e-51,1.99110576336128,0.514,0.102,1.07937174609818e-46,"FCGR3A+ Mono","RHOB"
1.51757877986311e-50,2.21320631363411,0.469,0.088,2.08120753870427e-46,"FCGR3A+ Mono","ADA"
2.23630578526021e-49,1.58799351880678,0.914,0.434,3.06686975390585e-45,"FCGR3A+ Mono","FKBP1A"
2.67631997959547e-49,1.60946682565967,0.931,0.437,3.67030522001723e-45,"FCGR3A+ Mono","PRELID1"
6.04881287513792e-49,1.97828740975606,0.457,0.084,8.29534197696414e-45,"FCGR3A+ Mono","MPEG1"
1.61178263950606e-48,1.63694672085608,0.766,0.24,2.21039871181861e-44,"FCGR3A+ Mono","VASP"
1.67214828907539e-48,1.89429608564064,0.571,0.134,2.29318416363799e-44,"FCGR3A+ Mono","OAZ2"
1.99296898453895e-48,1.6579245101476,0.509,0.107,2.73315766539672e-44,"FCGR3A+ Mono","STX11"
1.117114427382e-47,1.50936952744065,0.606,0.146,1.53201072571168e-43,"FCGR3A+ Mono","NCF2"
2.6150002820507e-47,1.33170938336023,0.96,0.648,3.58621138680432e-43,"FCGR3A+ Mono","LY6E"
6.56070491514448e-47,1.44976294350465,0.571,0.133,8.99735072062913e-43,"FCGR3A+ Mono","TNFSF13B"
6.65688075104596e-47,1.760068006202,0.76,0.243,9.12924626198443e-43,"FCGR3A+ Mono","RGS2"
1.73724233556602e-46,1.5496936191645,0.606,0.156,2.38245413899525e-42,"FCGR3A+ Mono","BLVRA"
2.17269500782547e-46,2.28145237819042,0.349,0.053,2.97963393373186e-42,"FCGR3A+ Mono","SLC16A3"
2.18157257267236e-46,2.58114463167103,0.274,0.032,2.99180862616288e-42,"FCGR3A+ Mono","CD300C"
3.14448649090854e-46,2.50114755207241,0.263,0.029,4.31234877363197e-42,"FCGR3A+ Mono","LILRA2"
4.11718581856691e-46,1.41986755617813,0.88,0.356,5.64630863158266e-42,"FCGR3A+ Mono","RHOG"
7.43425688850616e-46,1.00056609517051,1,0.842,1.01953398968974e-41,"FCGR3A+ Mono","MYL6"
1.14495751298818e-45,1.38652146764646,0.903,0.404,1.57019473331199e-41,"FCGR3A+ Mono","ANXA2"
2.28150092588256e-45,2.04440175183078,0.417,0.075,3.12885036975534e-41,"FCGR3A+ Mono","TCIRG1"
6.65960884621561e-44,1.49449545904817,0.834,0.34,9.13298757170008e-40,"FCGR3A+ Mono","C10orf54"
4.51360324838654e-43,1.4146452605604,0.754,0.264,6.18995549483731e-39,"FCGR3A+ Mono","FCN1"
4.73731303713549e-43,0.856835393337154,0.994,0.942,6.49675109912761e-39,"FCGR3A+ Mono","PFN1"
5.20912426183703e-43,1.74202675899456,0.714,0.236,7.1437930126833e-39,"FCGR3A+ Mono","CTSC"
5.58396514181982e-43,2.36488826336189,0.28,0.036,7.65784979549171e-39,"FCGR3A+ Mono","LILRB4"
6.54170722155546e-43,2.68281767386428,0.251,0.029,8.97129728364116e-39,"FCGR3A+ Mono","ARRB1"
1.23956883030613e-42,1.19808520171796,0.96,0.573,1.69994469388182e-38,"FCGR3A+ Mono","SRGN"
2.34419510691517e-42,1.77611256295588,0.766,0.285,3.21482916962346e-38,"FCGR3A+ Mono","MT2A"
2.71152399225263e-42,1.97617394981197,0.64,0.186,3.71858400297525e-38,"FCGR3A+ Mono","TNFSF10"
3.94106026506562e-42,2.03265142239634,0.543,0.133,5.40477004751099e-38,"FCGR3A+ Mono","POU2F2"
5.72374517213159e-42,1.82632528181461,0.429,0.085,7.84954412906127e-38,"FCGR3A+ Mono","CYBB"
6.84976738602026e-42,2.48641922413452,0.286,0.039,9.39377099318818e-38,"FCGR3A+ Mono","ARHGEF40"
8.8646341450804e-42,1.79751702681439,0.457,0.097,1.21569592665633e-37,"FCGR3A+ Mono","KLF4"
1.03124389590475e-41,2.2997475756084,0.331,0.052,1.41424787884377e-37,"FCGR3A+ Mono","INSIG1"
1.08121827015644e-41,1.52705878780242,0.697,0.214,1.48278273569254e-37,"FCGR3A+ Mono","LGALS3"
1.61005508651665e-41,1.73779271587227,0.823,0.339,2.20802954564893e-37,"FCGR3A+ Mono","CSTB"
3.96368176398765e-41,2.65650374372128,0.286,0.04,5.43579317113266e-37,"FCGR3A+ Mono","CD86"
9.68648858941834e-41,1.48939962502886,0.691,0.227,1.32840504515283e-36,"FCGR3A+ Mono","ARRB2"
1.46035323661485e-40,1.11728300928425,0.954,0.425,2.0027284286936e-36,"FCGR3A+ Mono","HLA-DRB1"
3.28584279987776e-40,1.91307845619977,0.366,0.065,4.50620481575236e-36,"FCGR3A+ Mono","UNC93B1"
3.62656760877318e-40,1.88415260346073,0.674,0.214,4.97347481867155e-36,"FCGR3A+ Mono","HN1"
6.60982237253893e-40,0.966746316961767,0.989,0.789,9.06471040169989e-36,"FCGR3A+ Mono","ARPC2"
1.2525101784515e-39,1.59166116377334,0.589,0.167,1.71769245872839e-35,"FCGR3A+ Mono","OAS1"
1.64637026123991e-39,2.00887062461289,0.383,0.073,2.25783217626442e-35,"FCGR3A+ Mono","DUSP6"
2.02202347297353e-39,1.79885547026793,0.594,0.175,2.7730029908359e-35,"FCGR3A+ Mono","SOD2"
4.75006407895118e-39,1.72489148496769,0.44,0.094,6.51423787787365e-35,"FCGR3A+ Mono","LYL1"
5.37074333095826e-39,2.09376731362001,0.377,0.071,7.36543740407616e-35,"FCGR3A+ Mono","NAMPT"
8.20389402425175e-39,1.19485935831636,0.931,0.458,1.12508202648588e-34,"FCGR3A+ Mono","GABARAP"
2.32487640788312e-38,1.2612447016824,0.88,0.417,3.18833550577092e-34,"FCGR3A+ Mono","ISG15"
2.84814925168802e-38,0.975683891555442,0.994,0.837,3.90595188376495e-34,"FCGR3A+ Mono","CYBA"
4.52626961155e-38,1.10153419823371,0.846,0.316,6.20732614527967e-34,"FCGR3A+ Mono","HLA-DRB5"
5.70311467239058e-38,0.92618983723186,0.989,0.731,7.82125146171643e-34,"FCGR3A+ Mono","ARPC1B"
7.19145721357437e-38,1.89663033491134,0.469,0.112,9.8623644226959e-34,"FCGR3A+ Mono","VMP1"
7.50585527533163e-38,2.93298495710962,0.257,0.035,1.02935299245898e-33,"FCGR3A+ Mono","RELT"
9.7906169103723e-38,1.63498103932451,0.491,0.121,1.34268520308846e-33,"FCGR3A+ Mono","SPN"
1.65947738060562e-37,1.9457999314287,0.314,0.052,2.27580727976255e-33,"FCGR3A+ Mono","PRAM1"
2.78468440928358e-37,1.35704623757021,0.886,0.437,3.8189161988915e-33,"FCGR3A+ Mono","DRAP1"
2.83806349597124e-37,2.08614964313894,0.354,0.065,3.89212027837496e-33,"FCGR3A+ Mono","MTSS1"
3.30446567956113e-37,1.71227972370023,0.349,0.064,4.53174423295013e-33,"FCGR3A+ Mono","BTK"
3.58542220950336e-37,1.84727417399615,0.531,0.139,4.91704801811291e-33,"FCGR3A+ Mono","ATP1B3"
3.73360308798952e-37,1.51021362205722,0.646,0.194,5.12026327486882e-33,"FCGR3A+ Mono","CHCHD10"
5.99619748580507e-37,1.35348159203377,0.566,0.153,8.22318523203307e-33,"FCGR3A+ Mono","RNF130"
7.15100915790001e-37,1.52311459386543,0.72,0.265,9.80689395914407e-33,"FCGR3A+ Mono","PTPN6"
1.04264397725476e-36,1.31076832375635,0.606,0.172,1.42988195040718e-32,"FCGR3A+ Mono","CTSB"
2.23688210208339e-36,2.25476826729271,0.309,0.052,3.06766011479717e-32,"FCGR3A+ Mono","CLEC7A"
2.35718459681777e-36,1.34854709021943,0.897,0.516,3.23264295607589e-32,"FCGR3A+ Mono","CALM2"
9.1637812116158e-36,2.08476446206468,0.263,0.038,1.25672095536099e-31,"FCGR3A+ Mono","PAK1"
1.02565568140682e-35,1.7056699276208,0.394,0.085,1.40658420148132e-31,"FCGR3A+ Mono","SMCO4"
1.0371259329547e-35,2.12282850738672,0.269,0.04,1.42231450445408e-31,"FCGR3A+ Mono","SEC14L1"
1.9393744486774e-35,1.38932847557119,0.846,0.356,2.65965811891619e-31,"FCGR3A+ Mono","C1orf162"
4.54411700820451e-35,1.18513125330971,0.909,0.48,6.23180206505166e-31,"FCGR3A+ Mono","TPI1"
4.75320931534013e-35,1.78197129469216,0.417,0.095,6.51855125505745e-31,"FCGR3A+ Mono","THEMIS2"
1.13982093760915e-34,1.46887395275244,0.606,0.185,1.56315043383718e-30,"FCGR3A+ Mono","ATG3"
1.42554576947602e-34,1.38226466827918,0.714,0.269,1.95499346825942e-30,"FCGR3A+ Mono","PGLS"
1.69089213344535e-34,1.77079599604183,0.463,0.117,2.31888947180695e-30,"FCGR3A+ Mono","NFKBIZ"
2.55779557736233e-34,0.949722721849429,0.674,0.202,3.5077608547947e-30,"FCGR3A+ Mono","FCGRT"
3.6125442103059e-34,1.38006003988217,0.749,0.281,4.95424313001352e-30,"FCGR3A+ Mono","BLOC1S1"
3.8806673491088e-34,1.68198043827728,0.531,0.15,5.32194720256781e-30,"FCGR3A+ Mono","LGALS9"
9.56178528897835e-34,1.41353124260299,0.417,0.094,1.31130323453049e-29,"FCGR3A+ Mono","CPVL"
2.42024506895849e-33,2.03488403585492,0.291,0.05,3.31912408756968e-29,"FCGR3A+ Mono","MPP1"
4.94730404290149e-33,2.15007358966013,0.326,0.064,6.7847327644351e-29,"FCGR3A+ Mono","SCIMP"
1.16788607282596e-32,1.49241582512665,0.8,0.322,1.60163896027351e-28,"FCGR3A+ Mono","AP2S1"
1.98105185438653e-32,1.58827809547843,0.389,0.087,2.71681451310569e-28,"FCGR3A+ Mono","TGFBI"
2.47733924656786e-32,1.35375024706938,0.497,0.133,3.39742304274316e-28,"FCGR3A+ Mono","IFNGR2"
3.60801416866942e-32,1.54329129476867,0.429,0.108,4.94803063091325e-28,"FCGR3A+ Mono","C20orf27"
4.41069962294414e-32,0.961644188321718,0.989,0.716,6.04883346290559e-28,"FCGR3A+ Mono","EMP3"
7.27203304230034e-32,1.17023059516658,0.88,0.473,9.97286611421069e-28,"FCGR3A+ Mono","RNASET2"
3.15894473378005e-31,1.66456317916357,0.389,0.088,4.33217680790596e-27,"FCGR3A+ Mono","RNF13"
3.40077278079547e-31,1.6212263618735,0.383,0.089,4.66381979158291e-27,"FCGR3A+ Mono","IGSF6"
5.15990735949133e-31,1.01493322872338,0.771,0.307,7.07629695280641e-27,"FCGR3A+ Mono","ATP6V0B"
1.59959828935181e-30,1.1752641559631,0.72,0.262,2.19368909401707e-26,"FCGR3A+ Mono","RBX1"
2.49086640458529e-30,0.517314153617408,0.989,0.995,3.41597418724826e-26,"FCGR3A+ Mono","MT-CO1"
3.76719400524281e-30,1.49114497253818,0.44,0.114,5.16632985878999e-26,"FCGR3A+ Mono","SYNGR2"
4.5119595016786e-30,1.77192810465762,0.309,0.061,6.18770126060204e-26,"FCGR3A+ Mono","NUDT16"
5.52329661264314e-30,1.51345382332132,0.411,0.1,7.5746489745788e-26,"FCGR3A+ Mono","PCGF5"
1.08114271588533e-29,1.95657360435198,0.389,0.093,1.48267912056515e-25,"FCGR3A+ Mono","CTSZ"
2.32503865492073e-29,1.41040525846997,0.714,0.279,3.18855801135829e-25,"FCGR3A+ Mono","RNH1"
9.25439886381974e-29,1.39487025083169,0.394,0.096,1.26914826018424e-24,"FCGR3A+ Mono","NANS"
1.03548742280247e-28,1.42180614452098,0.451,0.123,1.42006745163131e-24,"FCGR3A+ Mono","RNF149"
1.35099818291358e-28,1.21260174645718,0.669,0.242,1.85275890804769e-24,"FCGR3A+ Mono","RGS19"
1.69948727101396e-28,0.837960878509926,0.731,0.267,2.33067684346854e-24,"FCGR3A+ Mono","AP1S2"
2.37735323029325e-28,2.00243225178686,0.263,0.048,3.26030222002417e-24,"FCGR3A+ Mono","HOTAIRM1"
4.19741070346691e-28,0.455931527496263,0.971,0.531,5.75632903873452e-24,"FCGR3A+ Mono","HLA-DRA"
5.18157439299944e-28,1.4352596078296,0.423,0.111,7.10601112255944e-24,"FCGR3A+ Mono","MYD88"
6.0247221529261e-28,1.17862684966214,0.691,0.265,8.26230396052285e-24,"FCGR3A+ Mono","GNG5"
6.11417306866308e-28,1.54306144178149,0.497,0.152,8.38497694636455e-24,"FCGR3A+ Mono","ZFAND5"
8.22041978546952e-28,1.71463479317112,0.32,0.069,1.12734836937929e-23,"FCGR3A+ Mono","IMPDH1"
1.93043028434537e-27,0.873638908137524,0.857,0.41,2.64739209195124e-23,"FCGR3A+ Mono","RAC1"
5.73483384660978e-27,1.38177182919343,0.503,0.15,7.86475113724065e-23,"FCGR3A+ Mono","ATP6V0D1"
5.79004694764573e-27,1.96407852525606,0.291,0.061,7.94047038400135e-23,"FCGR3A+ Mono","AGPAT2"
1.28427413274976e-26,1.6156356224517,0.337,0.079,1.76125354565302e-22,"FCGR3A+ Mono","RAB24"
1.44383111431702e-26,1.98611398625465,0.269,0.055,1.98006999017436e-22,"FCGR3A+ Mono","G0S2"
1.56290052521285e-26,1.4026648843696,0.354,0.085,2.14336178027691e-22,"FCGR3A+ Mono","ITGAL"
4.42877520195371e-26,0.579525217796214,0.943,0.488,6.07362231195932e-22,"FCGR3A+ Mono","HLA-DPB1"
5.28624763043631e-26,1.23435049233772,0.314,0.07,7.24956000038036e-22,"FCGR3A+ Mono","RAB32"
8.16963219859427e-26,2.72186087471757,0.297,0.065,1.12038335971522e-21,"FCGR3A+ Mono","CNIH4"
1.00208619949937e-25,1.89404164052803,0.263,0.052,1.37426101399343e-21,"FCGR3A+ Mono","FAM46A"
1.23677665206444e-25,1.32942638013597,0.394,0.106,1.69611550064118e-21,"FCGR3A+ Mono","NAPRT1"
1.347145854214e-25,1.3705311122941,0.406,0.11,1.84747582446907e-21,"FCGR3A+ Mono","CAPNS1"
2.18482446260785e-25,1.55719929459712,0.343,0.085,2.99626826802041e-21,"FCGR3A+ Mono","GRINA"
2.55359624257236e-25,1.33756002336086,0.4,0.108,3.50200188706373e-21,"FCGR3A+ Mono","CD300A"
5.93989105969591e-25,0.632928923136685,0.989,0.849,8.14596659926697e-21,"FCGR3A+ Mono","SH3BGRL3"
1.05896608030549e-24,1.15999751680953,0.594,0.212,1.45226608253095e-20,"FCGR3A+ Mono","PTP4A2"
1.36227768000832e-24,0.950697933232361,0.851,0.444,1.86822761036341e-20,"FCGR3A+ Mono","ITGB2"
3.40032713685174e-24,1.52348332675023,0.303,0.069,4.66320863547848e-20,"FCGR3A+ Mono","SNAP29"
6.47223040147515e-24,1.40839626884011,0.389,0.108,8.87601677258302e-20,"FCGR3A+ Mono","MNDA"
7.96122793566735e-24,0.437961243554471,1,0.993,1.09180279909742e-19,"FCGR3A+ Mono","RPS19"
9.73144317606087e-24,2.03736963858187,0.349,0.091,1.33457011716499e-19,"FCGR3A+ Mono","SH3BP1"
1.21172523131543e-23,0.793471604286521,0.897,0.448,1.66175998222598e-19,"FCGR3A+ Mono","TSPO"
2.2701818648133e-23,0.978365645476333,0.789,0.357,3.11332740940496e-19,"FCGR3A+ Mono","H3F3A"
3.3282165158423e-23,0.878474030360117,0.869,0.557,4.56431612982613e-19,"FCGR3A+ Mono","NAP1L1"
5.28028804360679e-23,1.35522284910991,0.549,0.195,7.24138702300235e-19,"FCGR3A+ Mono","RAB8A"
7.77286238899847e-23,1.82611990567614,0.434,0.136,1.06597034802725e-18,"FCGR3A+ Mono","EIF4E2"
1.06686833176197e-22,1.34051282143955,0.377,0.106,1.46310323017837e-18,"FCGR3A+ Mono","NAGK"
1.50135709063252e-22,0.943147258240811,0.537,0.187,2.05896111409344e-18,"FCGR3A+ Mono","CAPZA2"
1.93566660612998e-22,1.10172730619355,0.286,0.067,2.65457318364665e-18,"FCGR3A+ Mono","IFIT1"
2.19720160988598e-22,1.35528281240987,0.509,0.171,3.01324228779763e-18,"FCGR3A+ Mono","EFHD2"
2.51073367122442e-22,1.20624811086074,0.371,0.104,3.44322015671717e-18,"FCGR3A+ Mono","ODF3B"
2.51346047661811e-22,1.16076204856844,0.429,0.132,3.44695969763408e-18,"FCGR3A+ Mono","RAB10"
2.59379161270142e-22,1.49601280390157,0.577,0.21,3.55712581765873e-18,"FCGR3A+ Mono","MYO1G"
2.63843543126755e-22,1.69041818133988,0.257,0.056,3.61835035044031e-18,"FCGR3A+ Mono","C11orf21"
3.30125600252667e-22,1.21302661450092,0.777,0.408,4.52734248186508e-18,"FCGR3A+ Mono","TUBA1B"
4.22708673228448e-22,1.01984532822938,0.657,0.259,5.79702674465493e-18,"FCGR3A+ Mono","MSN"
4.75347435216213e-22,1.09362471539014,0.646,0.263,6.51891472655514e-18,"FCGR3A+ Mono","SUPT4H1"
6.79015314204548e-22,1.25620391378662,0.789,0.419,9.31201601900117e-18,"FCGR3A+ Mono","SH3BGRL"
7.36968672118596e-22,1.27311788058447,0.44,0.139,1.01067883694344e-17,"FCGR3A+ Mono","C4orf48"
8.09321220115835e-22,0.95877512167959,0.646,0.267,1.10990312126686e-17,"FCGR3A+ Mono","GSTO1"
9.3791911896092e-22,1.56288652270395,0.291,0.071,1.28626227974301e-17,"FCGR3A+ Mono","DPEP2"
1.00832709442983e-21,1.36059762538747,0.354,0.101,1.38281977730108e-17,"FCGR3A+ Mono","ATOX1"
4.47016816826266e-21,1.51925473855226,0.366,0.106,6.13038862595541e-17,"FCGR3A+ Mono","EIF4EBP1"
5.06330590081416e-21,0.799591077933626,0.891,0.544,6.94381771237654e-17,"FCGR3A+ Mono","RHOA"
5.44207941413459e-21,1.13532002227846,0.663,0.288,7.46326770854418e-17,"FCGR3A+ Mono","ZNF706"
6.44769335277099e-21,1.35822420858034,0.36,0.104,8.84236666399013e-17,"FCGR3A+ Mono","COMMD9"
7.70238495298804e-21,0.934160293600078,0.857,0.497,1.05630507245278e-16,"FCGR3A+ Mono","LAMTOR4"
8.23539346155207e-21,1.15495099526737,0.469,0.164,1.12940185931725e-16,"FCGR3A+ Mono","MARCKSL1"
9.47393313943456e-21,1.04698350497435,0.474,0.163,1.29925519074206e-16,"FCGR3A+ Mono","UQCRC1"
1.08317081478299e-20,0.656546501510536,0.783,0.376,1.48546045539339e-16,"FCGR3A+ Mono","IFI6"
1.45369963577682e-20,1.3548864652707,0.497,0.169,1.99360368050434e-16,"FCGR3A+ Mono","POLE4"
1.62142899674189e-20,1.51930883551265,0.257,0.06,2.22362772613183e-16,"FCGR3A+ Mono","GCH1"
1.63956699264007e-20,1.13086233747152,0.423,0.134,2.24850217370659e-16,"FCGR3A+ Mono","AGTRAP"
1.89461426749695e-20,1.04942938085892,0.417,0.132,2.59827400644531e-16,"FCGR3A+ Mono","ZYX"
2.23629250536706e-20,1.36501026272367,0.286,0.071,3.06685154186039e-16,"FCGR3A+ Mono","ALOX5"
2.60358515136995e-20,1.12412097397425,0.497,0.171,3.57055667658876e-16,"FCGR3A+ Mono","COX17"
2.60375757130852e-20,1.5038686165586,0.28,0.071,3.5707931332925e-16,"FCGR3A+ Mono","FAM45A"
3.13341812494206e-20,1.46035946406908,0.263,0.063,4.29716961654554e-16,"FCGR3A+ Mono","CX3CR1"
3.93946074101526e-20,0.769935086176441,0.874,0.531,5.40257646022832e-16,"FCGR3A+ Mono","SERP1"
4.80143642728037e-20,1.60340852240771,0.297,0.078,6.5846899163723e-16,"FCGR3A+ Mono","RNPEP"
4.80307532907457e-20,0.968629567966,0.549,0.207,6.58693750629287e-16,"FCGR3A+ Mono","GNAI2"
7.33523544538227e-20,1.52592941686945,0.309,0.085,1.00595418897972e-15,"FCGR3A+ Mono","ANXA4"
7.62586653293002e-20,0.648207752478067,0.914,0.685,1.04581133632602e-15,"FCGR3A+ Mono","GMFG"
8.75583109571558e-20,1.66420074131456,0.257,0.062,1.20077467646643e-15,"FCGR3A+ Mono","MTHFD2"
8.9730865842386e-20,1.03773658196069,0.4,0.124,1.23056909416248e-15,"FCGR3A+ Mono","MAP2K3"
8.98321078218327e-20,0.527455832317681,0.994,0.91,1.23195752666861e-15,"FCGR3A+ Mono","CFL1"
1.48777353938845e-19,0.884246594709814,0.611,0.257,2.04033263191732e-15,"FCGR3A+ Mono","LINC00936"
1.63198732746439e-19,0.618813629689749,0.994,0.971,2.23810742088467e-15,"FCGR3A+ Mono","NACA"
1.66802101712189e-19,1.48380870189355,0.326,0.093,2.28752402288096e-15,"FCGR3A+ Mono","FPR1"
1.86898090312256e-19,1.17387777691785,0.326,0.093,2.56312041054228e-15,"FCGR3A+ Mono","IFIT3"
2.89645142740206e-19,0.763824865840034,0.777,0.389,3.97219348753919e-15,"FCGR3A+ Mono","H2AFZ"
3.79987807856874e-19,0.735393365634982,0.931,0.691,5.21115279694917e-15,"FCGR3A+ Mono","ALDOA"
5.55639790788975e-19,0.945038679629046,0.703,0.324,7.62004409088e-15,"FCGR3A+ Mono","POLD4"
5.96187465746022e-19,1.47985728831776,0.297,0.082,8.17611490524095e-15,"FCGR3A+ Mono","RABGAP1L"
6.83187749836352e-19,0.524209820877525,0.989,0.847,9.36923680125573e-15,"FCGR3A+ Mono","SERF2"
8.21394858522925e-19,1.84828392834227,0.28,0.073,1.12646090897834e-14,"FCGR3A+ Mono","UTRN"
9.47765088980921e-19,1.03002518661423,0.457,0.158,1.29976504302843e-14,"FCGR3A+ Mono","SELPLG"
1.35028931396927e-18,0.940467005081495,0.754,0.356,1.85178676517745e-14,"FCGR3A+ Mono","PSMB3"
1.54747157377407e-18,0.540656012543493,0.571,0.219,2.12220251627376e-14,"FCGR3A+ Mono","GRN"
1.73048960490641e-18,1.25586269356127,0.303,0.084,2.37319344416865e-14,"FCGR3A+ Mono","RIN3"
2.19481156250804e-18,0.947534686641867,0.377,0.117,3.00996457682352e-14,"FCGR3A+ Mono","UBE2F"
2.38500246748741e-18,0.943242881712169,0.846,0.479,3.27079238391223e-14,"FCGR3A+ Mono","COX5B"
2.713682954971e-18,0.910951966954553,0.874,0.523,3.72154480444722e-14,"FCGR3A+ Mono","LSP1"
3.03131068287245e-18,0.936892375353366,0.589,0.244,4.15713947049128e-14,"FCGR3A+ Mono","GNB2"
4.18452584076548e-18,0.764967981644039,0.446,0.151,5.73865873802578e-14,"FCGR3A+ Mono","PLEK"
4.62505757715386e-18,1.10904386561173,0.457,0.167,6.3428039613088e-14,"FCGR3A+ Mono","CCT5"
5.7461396395083e-18,0.87322243679491,0.674,0.306,7.88025590162169e-14,"FCGR3A+ Mono","SEC11A"
5.97225597066218e-18,0.944412254781319,0.554,0.219,8.19035183816612e-14,"FCGR3A+ Mono","DOK2"
9.67482149497908e-18,1.38237643699782,0.457,0.163,1.32680501982143e-13,"FCGR3A+ Mono","EPSTI1"
